Rank,Release Group,Worldwide,year,Domestic %,Foreign %,Domestic (in $),Foreign (in $)
7826,78/52: Hitchcock's Shower Scene,46838,2017,0.8041333959605449,0.19586660403945513,37664,9174
7827,"Connected: An Autoblogography About Love, Death & Technology",46782,2011,1.0,0.0,46782,0
7828,Tropical Malady,46750,2005,1.0,0.0,46750,0
7829,The Woodmans,46623,2011,1.0,0.0,46623,0
7830,Ca$h,46488,2010,1.0,0.0,46488,0
7831,Shanghai 2015 Re-release,46425,2015,1.0,0.0,46425,0
7832,Etoiles: Dancers of the Paris Opera Ballet,46412,2002,1.0,0.0,46412,0
7833,Patience (After Sebald),46410,2012,0.34348200818789054,0.6565179918121095,15941,30469
7834,Mediterranea,46392,2015,0.4758579065356096,0.5241420934643904,22076,24316
7835,William S. Burroughs: A Man Within,46380,2010,1.0,0.0,46380,0
7836,New Best Friend,46375,2002,1.0,0.0,46375,0
7837,The Tunnel 2005 Re-release,46296,2005,1.0,0.0,46296,0
7838,Greedy Lying Bastards,46121,2012,0.9756943691593851,0.024305630840614906,45000,1121
7839,Ballplayer: Pelotero,46109,2012,1.0,0.0,46109,0
7840,Panique,46041,2017,1.0,0.0,46041,0
7841,Every Day,46029,2011,1.0,0.0,46029,0
7842,Monk with a Camera,45938,2014,1.0,0.0,45938,0
7843,Maurice 2017 Re-release,45926,2017,1.0,0.0,45926,0
7844,Ellie Parker,45726,2005,0.7525259152342212,0.24747408476577876,34410,11316
7845,High on the Hog,45696,2019,1.0,0.0,45696,0
7846,Eddie: The Sleepwalking Cannibal,45604,2012,0.035786334532058595,0.9642136654679414,1632,43972
7847,3 Weeks in Yerevan,45536,2016,1.0,0.0,45536,0
7848,An Eye for Beauty,45513,2015,0.20642453804407532,0.7935754619559247,9395,36118
7849,Straight-Jacket,45497,2004,1.0,0.0,45497,0
7850,Mercury,45429,2018,0.0,1.0,0,45429
7851,Filmistaan,45406,2014,1.0,0.0,45406,0
7852,Au Hasard Balthazar,45406,2003,1.0,0.0,45406,0
7853,Return to the Hiding Place,45405,2014,1.0,0.0,45405,0
7854,Dhadkan,45380,2000,1.0,0.0,45380,0
7855,Sympathy for Mr. Vengeance 2005 Re-release,45289,2005,1.0,0.0,45289,0
7856,Ai Weiwei: The Fake Case,45255,2014,1.0,0.0,45255,0
7857,There's No Place Like Utopia,45254,2014,1.0,0.0,45254,0
7858,Karobaar: The Business of Love,45200,2000,1.0,0.0,45200,0
7859,CornerStore,45176,2011,1.0,0.0,45176,0
7860,American Made Movie,45175,2013,1.0,0.0,45175,0
7861,The Proposal,45149,2019,1.0,0.0,45149,0
7862,Bailey's Billion$,45000,2005,1.0,0.0,45000,0
7863,The Farthest,44921,2017,0.32886623182921126,0.6711337681707887,14773,30148
7864,Celebration,44898,2019,0.5024054523586797,0.49759454764132033,22557,22341
7865,The Pruitt-Igoe Myth,44883,2012,1.0,0.0,44883,0
7866,River of Fundament,44840,2015,1.0,0.0,44840,0
7867,Union Square,44830,2012,1.0,0.0,44830,0
7868,That Summer,44659,2018,0.7737746031035178,0.22622539689648224,34556,10103
7869,The Dog,44581,2014,1.0,0.0,44581,0
7870,The Bride Wore Black,44566,2011,1.0,0.0,44566,0
7871,What Is Democracy?,44536,2019,1.0,0.0,44536,0
7872,"Léon Morin, Priest 2017 Re-release",44511,2017,1.0,0.0,44511,0
7873,Defendor,44462,2010,1.0,0.0,44462,0
7874,William Eggleston in the Real World,44435,2005,1.0,0.0,44435,0
7875,Maze 2019 Re-release,44381,2019,1.0,0.0,44381,0
7876,Such a Long Journey,44364,2000,1.0,0.0,44364,0
7877,Lana's Rain,44287,2004,1.0,0.0,44287,0
7878,Carmine Street Guitars,44253,2019,1.0,0.0,44253,0
7879,Slut in a Good Way,44240,2019,0.915754972875226,0.08424502712477396,40513,3727
7880,Nuts!,44230,2016,1.0,0.0,44230,0
7881,Danny Says,44213,2016,1.0,0.0,44213,0
7882,Life of a King,44161,2014,0.14825298340164397,0.851747016598356,6547,37614
7883,Hermia & Helena,44156,2017,0.9772624331914123,0.022737566808587736,43152,1004
7884,Apaharan,44133,2005,1.0,0.0,44133,0
7885,Liyana,44045,2018,1.0,0.0,44045,0
7886,Garry Winogrand: All Things are Photographable,44002,2018,1.0,0.0,44002,0
7887,Granito,43942,2011,1.0,0.0,43942,0
7888,The Circle,43918,2001,1.0,0.0,43918,0
7889,Summer 2011 Re-release,43839,2011,1.0,0.0,43839,0
7890,Animal Factory,43805,2000,1.0,0.0,43805,0
7891,Hitler's Hollywood,43766,2018,1.0,0.0,43766,0
7892,Contempt 2013 Re-release,43763,2013,1.0,0.0,43763,0
7893,Mauvais Sang 2013 Re-release,43758,2013,0.8038758626993922,0.19612413730060788,35176,8582
7894,The Land,43756,2016,1.0,0.0,43756,0
7895,Bereavement,43712,2011,1.0,0.0,43712,0
7896,Woodshock,43682,2017,0.9752987500572318,0.024701249942768188,42603,1079
7897,A Grin Without A Cat,43616,2002,1.0,0.0,43616,0
7898,"February 15, 1839",43595,2001,1.0,0.0,43595,0
7899,Love Etc.,43593,2011,1.0,0.0,43593,0
7900,"OC87: The Obsessive Compulsive, Major Depression, Bipolar, Asperger's Movie",43583,2012,1.0,0.0,43583,0
7901,The Graduate 45th Anniversary Reunion,43466,2012,1.0,0.0,43466,0
7902,If You Build It,43393,2014,1.0,0.0,43393,0
7903,The Empire of Corpses,43320,2016,0.0,1.0,0,43320
7904,Next Goal Wins,43089,2014,1.0,0.0,43089,0
7905,3 Backyards,43073,2011,1.0,0.0,43073,0
7906,Jenny's Wedding,42927,2015,0.10958138234677475,0.8904186176532253,4704,38223
7907,Hadh Kar Di Aapne,42914,2000,1.0,0.0,42914,0
7908,Tell Them Who You Are,42908,2005,0.9106693390509928,0.08933066094900718,39075,3833
7909,Andre Gregory: Before and After Dinner,42892,2013,1.0,0.0,42892,0
7910,First We Take Brooklyn,42812,2018,1.0,0.0,42812,0
7911,Little Lili 2004 Re-release,42628,2004,0.812470676550624,0.187529323449376,34634,7994
7912,Interior. Leather Bar.,42534,2014,1.0,0.0,42534,0
7913,Bolivia,42451,2002,0.7796753904501661,0.22032460954983393,33098,9353
7914,Last Call at the Oasis,42423,2012,1.0,0.0,42423,0
7915,Fixing the Future,42393,2012,1.0,0.0,42393,0
7916,Secret Lives: Hidden Children and Their Rescuers During WWII,42390,2003,1.0,0.0,42390,0
7917,Closet Monster,42360,2016,0.9954202077431539,0.004579792256846081,42166,194
7918,The Oath,42273,2010,1.0,0.0,42273,0
7919,Girlhood,42213,2003,0.8996517660436358,0.10034823395636415,37977,4236
7920,Death of a Dynasty,42108,2005,1.0,0.0,42108,0
7921,Down for Life,41914,2011,1.0,0.0,41914,0
7922,In Pursuit of Silence,41913,2016,0.7118077923317347,0.2881922076682652,29834,12079
7923,Golden Exits,41888,2018,1.0,0.0,41888,0
7924,The Nightmare,41853,2015,0.675722170453731,0.3242778295462691,28281,13572
7925,On the Bowery,41802,2010,1.0,0.0,41802,0
7926,Blackboards,41772,2002,0.5630565929330652,0.4369434070669348,23520,18252
7927,The Road Within,41760,2015,0.0,1.0,0,41760
7928,Adored,41703,2004,1.0,0.0,41703,0
7929,Union,41656,2019,1.0,0.0,41656,0
7930,Kalakalappu,41624,2012,0.7435373822794542,0.25646261772054585,30949,10675
7931,Death of a Superhero,41575,2012,0.014600120264582081,0.9853998797354179,607,40968
7932,The Settlers,41562,2017,1.0,0.0,41562,0
7933,Holla II,41537,2013,1.0,0.0,41537,0
7934,My Mother's Smile 2005 Re-release,41432,2005,1.0,0.0,41432,0
7935,Censored Voices,41260,2015,1.0,0.0,41260,0
7936,Steve McQueen: The Man & Le Mans,41203,2015,0.16608013979564595,0.833919860204354,6843,34360
7937,Vlad,41176,2004,0.0,1.0,0,41176
7938,The Comedy,41113,2012,1.0,0.0,41113,0
7939,Karl Marx City,41072,2017,1.0,0.0,41072,0
7940,Blue Iguana,41050,2018,0.0,1.0,0,41050
7941,The Myth of the American Sleepover,41045,2011,1.0,0.0,41045,0
7942,Fat Kid Rules the World,41000,2012,1.0,0.0,41000,0
7943,Why Don't You Just Die!,40995,2019,0.0,1.0,0,40995
7944,Hell and Back Again,40949,2011,0.9923075044567633,0.007692495543236709,40634,315
7945,Tom Dowd & the Language of Music,40919,2004,1.0,0.0,40919,0
7946,Simon Magus,40861,2001,1.0,0.0,40861,0
7947,The Intruder,40853,2005,1.0,0.0,40853,0
7948,Hate Crime,40758,2005,1.0,0.0,40758,0
7949,Found Memories,40729,2012,0.25964300621179015,0.7403569937882098,10575,30154
7950,Shikari,40712,2000,1.0,0.0,40712,0
7951,Language of a Broken Heart,40645,2013,1.0,0.0,40645,0
7952,Mercedes Sosa: The Voice of Latin America,40643,2013,0.06515267081662279,0.9348473291833772,2648,37995
7953,Life and Nothing More,40581,2017,0.6002316354944432,0.3997683645055568,24358,16223
7954,Tying the Knot,40576,2004,1.0,0.0,40576,0
7955,My Flesh and Blood,40573,2003,1.0,0.0,40573,0
7956,The FP,40557,2012,1.0,0.0,40557,0
7957,Sex Is Comedy 2004 Re-release,40470,2004,1.0,0.0,40470,0
7958,CBGB,40400,2013,1.0,0.0,40400,0
7959,Terkel in Trouble 2010 Re-release,40385,2010,1.0,0.0,40385,0
7960,Committed,40361,2000,1.0,0.0,40361,0
7961,Zizek!,40331,2005,0.5002851404626714,0.4997148595373286,20177,20154
7962,Of Mind and Music,40322,2016,0.37381578294727447,0.6261842170527255,15073,25249
7963,Paan Singh Tomar,40311,2012,1.0,0.0,40311,0
7964,The Red Baron 2010 Re-release,40239,2010,0.9242028877457193,0.07579711225428068,37189,3050
7965,Teenage,40169,2014,1.0,0.0,40169,0
7966,On Her Shoulders,40145,2018,0.7046456594843692,0.29535434051563086,28288,11857
7967,Aniara,40124,2019,1.0,0.0,40124,0
7968,Margaret Cho: Assassin,40123,2005,1.0,0.0,40123,0
7969,Addiction Incorporated,40106,2011,1.0,0.0,40106,0
7970,Humor Me,40099,2018,1.0,0.0,40099,0
7971,Unrest,40081,2017,1.0,0.0,40081,0
7972,Ghost River 2004 Re-release,40029,2004,1.0,0.0,40029,0
7973,Louder Than a Bomb,40000,2011,1.0,0.0,40000,0
7974,Submission,39985,2018,1.0,0.0,39985,0
7975,Is That a Gun in Your Pocket?,39928,2016,1.0,0.0,39928,0
7976,Justice,39895,2004,1.0,0.0,39895,0
7977,The Short Game,39819,2013,1.0,0.0,39819,0
7978,Plot for Peace,39811,2013,0.17711185350782446,0.8228881464921756,7051,32760
7979,Freeze Frame,39663,2004,0.027733656052240124,0.9722663439477599,1100,38563
7980,Port of Shadows,39623,2012,0.6912399364005755,0.3087600635994246,27389,12234
7981,An Elephant Sitting Still,39599,2018,0.8221419732821535,0.17785802671784642,32556,7043
7982,The Homeless Billionaire,39493,2016,1.0,0.0,39493,0
7983,Power Trip,39359,2003,1.0,0.0,39359,0
7984,Prophet's Prey,39347,2015,1.0,0.0,39347,0
7985,Child of God,39324,2014,1.0,0.0,39324,0
7986,"3½ Minutes, Ten Bullets",39263,2015,0.7744441331533505,0.22555586684664952,30407,8856
7987,La Notte,39236,2016,1.0,0.0,39236,0
7988,Where Soldiers Come From,39201,2011,1.0,0.0,39201,0
7989,How to Make Money Selling Drugs,39192,2013,1.0,0.0,39192,0
7990,I Do Not Care If We Go Down in History as Barbarians,39171,2018,0.2886574251359424,0.7113425748640576,11307,27864
7991,The Expedition to the End of the World,39115,2014,1.0,0.0,39115,0
7992,Zilla and Zoe,39003,2019,1.0,0.0,39003,0
7993,I Used to Be Darker,38974,2013,0.5699697234053471,0.43003027659465287,22214,16760
7994,Herb & Dorothy 50X50,38933,2013,1.0,0.0,38933,0
7995,Shed of the Dead,38901,2019,1.0,0.0,38901,0
7996,The Son of Joseph,38774,2016,0.7888791458193635,0.2111208541806365,30588,8186
7997,Restored Me,38745,2016,1.0,0.0,38745,0
7998,Bluebeard,38696,2010,0.8654641306594997,0.1345358693405003,33490,5206
7999,Paul Williams Still Alive,38691,2012,1.0,0.0,38691,0
8000,Catching the Sun,38613,2016,1.0,0.0,38613,0
8001,A Rumor of Angels,38610,2002,1.0,0.0,38610,0
8002,The Year of the Yao,38585,2005,0.9224050796941817,0.07759492030581833,35591,2994
8003,Spa Night,38578,2016,1.0,0.0,38578,0
8004,Troublemakers: The Story of Land Art,38571,2016,0.7638381167198154,0.2361618832801846,29462,9109
8005,Divide and Conquer: The Story of Roger Ailes,38510,2018,1.0,0.0,38510,0
8006,Death by China,38492,2012,1.0,0.0,38492,0
8007,Multiple Maniacs,38403,2016,0.860245293336458,0.13975470666354192,33036,5367
8008,Araby,38399,2018,1.0,0.0,38399,0
8009,Batman Forever 2019 Re-release,38387,2019,0.9902831687810978,0.009716831218902232,38014,373
8010,Nine Nation Animation,38382,2010,1.0,0.0,38382,0
8011,The Blackcoat's Daughter,38348,2017,0.5328830708250756,0.46711692917492437,20435,17913
8012,Belle de Jour 2017 Re-release,38342,2017,0.6867403891294143,0.3132596108705858,26331,12011
8013,Policeman,38263,2013,0.29435747327705614,0.7056425267229438,11263,27000
8014,No Intenso Agora,38223,2018,0.6528791565287916,0.3471208434712084,24955,13268
8015,Shadow Hours,38181,2000,1.0,0.0,38181,0
8016,Germans & Jews,38100,2016,1.0,0.0,38100,0
8017,The Legend of Pale Male,38083,2010,1.0,0.0,38083,0
8018,All About Lily Chou-Chou,38082,2002,0.6954729268420776,0.3045270731579224,26485,11597
8019,Gray Matter,38034,2018,1.0,0.0,38034,0
8020,Band of Outsiders 2016 Re-release,38004,2016,1.0,0.0,38004,0
8021,Moscow Never Sleeps,38004,2016,0.6658772760762025,0.3341227239237975,25306,12698
8022,The Crime of Monsieur Lange,38002,2017,0.9588442713541393,0.04115572864586074,36438,1564
8023,Russian Ark 2013 Re-release,37984,2013,1.0,0.0,37984,0
8024,Bollywood/Hollywood 2003 Re-release,37962,2003,1.0,0.0,37962,0
8025,Adult World,37887,2014,0.6695700372159316,0.3304299627840684,25368,12519
8026,I Am the Blues,37849,2017,1.0,0.0,37849,0
8027,The Heart of Nuba,37788,2018,1.0,0.0,37788,0
8028,Out 1,37743,2015,0.835625149034258,0.164374850965742,31539,6204
8029,Mumia: Long Distance Revolutionary,37731,2013,1.0,0.0,37731,0
8030,Millennium Actress,37641,2003,1.0,0.0,37641,0
8031,Krystal,37516,2018,1.0,0.0,37516,0
8032,News from Planet Mars,37507,2016,0.008265123843549204,0.9917348761564508,310,37197
8033,Incident at Loch Ness,37493,2004,1.0,0.0,37493,0
8034,Big Sur,37466,2013,1.0,0.0,37466,0
8035,Match 2015 Re-release,37285,2015,1.0,0.0,37285,0
8036,Memory: The Origins of Alien,37272,2019,0.8418652071259927,0.1581347928740073,31378,5894
8037,Savannah,37240,2013,1.0,0.0,37240,0
8038,This Thing of Ours,37227,2003,1.0,0.0,37227,0
8039,What You Gonna Do When the World's on Fire?,37195,2019,0.12560828068288749,0.8743917193171126,4672,32523
8040,Benjamin Smoke,37111,2000,1.0,0.0,37111,0
8041,Small Group,37058,2018,1.0,0.0,37058,0
8042,24 Frames,37045,2018,0.9308138750168714,0.06918612498312862,34482,2563
8043,The Quiet One,37010,2019,1.0,0.0,37010,0
8044,Pavilion of Women,36992,2001,1.0,0.0,36992,0
8045,Children of Paradise 2012 Re-release,36986,2012,1.0,0.0,36986,0
8046,Grey Gardens,36923,2015,1.0,0.0,36923,0
8047,Kurukshetra,36890,2000,1.0,0.0,36890,0
8048,Trust Fund,36885,2016,1.0,0.0,36885,0
8049,The Death of Dick Long,36856,2019,1.0,0.0,36856,0
8050,Sister Code,36676,2015,1.0,0.0,36676,0
8051,Mind Game,36613,2018,1.0,0.0,36613,0
8052,Bending the Arc,36586,2017,0.5987809544634559,0.40121904553654403,21907,14679
8053,Yoga Hosers,36585,2016,0.0,1.0,0,36585
8054,Hit So Hard,36576,2012,0.9302548118985127,0.06974518810148732,34025,2551
8055,For Those Who Don't Read Me,36506,2018,1.0,0.0,36506,0
8056,Cherry,36465,2010,0.31158645276292335,0.6884135472370766,11362,25103
8057,The Servant,36463,2013,1.0,0.0,36463,0
8058,The Umbrellas of Cherbourg,36432,2004,0.7693785682916118,0.23062143170838822,28030,8402
8059,From Here to Eternity,36416,2003,1.0,0.0,36416,0
8060,Unexpected,36402,2015,0.6589198395692545,0.34108016043074557,23986,12416
8061,How to Let Go of the World: and Love All the Things Climate Can't Change,36386,2016,1.0,0.0,36386,0
8062,Welcome to Leith,36380,2015,0.9898295766904893,0.01017042330951072,36010,370
8063,Mansome,36280,2012,1.0,0.0,36280,0
8064,Our Time,36240,2019,0.40775386313465783,0.5922461368653421,14777,21463
8065,Loosies,36145,2012,0.09735786415825148,0.9026421358417485,3519,32626
8066,Touchy Feely,36128,2013,1.0,0.0,36128,0
8067,Dirty Love,36099,2005,1.0,0.0,36099,0
8068,Le Corbeau,36089,2018,1.0,0.0,36089,0
8069,Jiminy Glick in Lalawood,36039,2005,1.0,0.0,36039,0
8070,Brimstone & Glory,36036,2017,0.8896381396381396,0.11036186036186037,32059,3977
8071,"Kill Me, Deadly",36027,2016,1.0,0.0,36027,0
8072,Not Cool,36026,2014,1.0,0.0,36026,0
8073,Almost Friends,35842,2017,0.04132023882595837,0.9586797611740416,1481,34361
8074,The House of Tomorrow,35821,2018,1.0,0.0,35821,0
8075,Bangkok Revenge,35784,2012,1.0,0.0,35784,0
8076,The Road Movie,35757,2018,1.0,0.0,35757,0
8077,Good Manners,35714,2018,0.8729629837038696,0.12703701629613037,31177,4537
8078,Paul Goodman Changed My Life,35671,2011,1.0,0.0,35671,0
8079,Far Out Isn't Far Enough: The Tomi Ungerer Story,35647,2013,1.0,0.0,35647,0
8080,After Freedom,35639,2004,1.0,0.0,35639,0
8081,Loro,35613,2019,1.0,0.0,35613,0
8082,M 2013 Re-release,35566,2013,1.0,0.0,35566,0
8083,Guy and Madeline on a Park Bench,35556,2010,1.0,0.0,35556,0
8084,Finders Keepers,35555,2015,1.0,0.0,35555,0
8085,The Event,35554,2003,1.0,0.0,35554,0
8086,PGS: Intuition Is Your Personal Guidance System,35423,2018,1.0,0.0,35423,0
8087,Kinyarwanda,35412,2011,1.0,0.0,35412,0
8088,Max and the Junkmen,35387,2012,1.0,0.0,35387,0
8089,Le Jour Se Leve,35321,2014,1.0,0.0,35321,0
8090,Growing Up Smith,35312,2017,1.0,0.0,35312,0
8091,Der Anständige,35282,2014,0.6044725355705459,0.39552746442945413,21327,13955
8092,Underdogs,35271,2013,1.0,0.0,35271,0
8093,Rat Film,35195,2017,1.0,0.0,35195,0
8094,Ága,35178,2019,1.0,0.0,35178,0
8095,That Man from Rio,35144,2014,1.0,0.0,35144,0
8096,"Goodbye, Dragon Inn",35120,2004,1.0,0.0,35120,0
8097,When Harry Tries to Marry,35100,2011,1.0,0.0,35100,0
8098,The Girl,35048,2013,1.0,0.0,35048,0
8099,Hotel,34971,2003,0.8525063624145721,0.14749363758542794,29813,5158
8100,A Decade Under the Influence,34837,2003,1.0,0.0,34837,0
8101,Campfire,34835,2005,1.0,0.0,34835,0
8102,Beneath the Harvest Sky,34768,2014,1.0,0.0,34768,0
8103,This Ain't No Mouse Music,34754,2014,1.0,0.0,34754,0
8104,Comic-Con Episode IV: A Fan's Hope,34665,2012,1.0,0.0,34665,0
8105,The Old Dark House,34649,2017,0.7410892089237785,0.25891079107622156,25678,8971
8106,Showboy,34646,2004,1.0,0.0,34646,0
8107,Sophie and the Rising Sun,34630,2017,1.0,0.0,34630,0
8108,Le Trou,34588,2017,1.0,0.0,34588,0
8109,Orchestra of Exiles,34577,2012,1.0,0.0,34577,0
8110,Rakuen Tsuiho: Expelled from Paradise,34510,2014,1.0,0.0,34510,0
8111,Cosmos,34393,2015,0.7517808856453349,0.2482191143546652,25856,8537
8112,Pierrot le Fou 2015 Re-release,34371,2015,1.0,0.0,34371,0
8113,Holy Hell,34366,2018,1.0,0.0,34366,0
8114,Off the Rails,34249,2016,1.0,0.0,34249,0
8115,Rocks in My Pockets,34236,2014,1.0,0.0,34236,0
8116,Martin & Orloff,34222,2003,1.0,0.0,34222,0
8117,Just Like a Woman,34206,2013,0.3333625679705315,0.6666374320294686,11403,22803
8118,Dave Made a Maze,34117,2017,1.0,0.0,34117,0
8119,Beautiful Darling,34096,2011,1.0,0.0,34096,0
8120,Kilo Two Bravo,34017,2015,0.23197224916953288,0.7680277508304671,7891,26126
8121,Bert Stern: Original Madman,34005,2013,1.0,0.0,34005,0
8122,Maui,33953,2018,1.0,0.0,33953,0
8123,Killer Unicorn,33901,2019,1.0,0.0,33901,0
8124,Signs & Wonders,33842,2001,1.0,0.0,33842,0
8125,Moonlight Sonata: Deafness in Three Movements,33823,2019,1.0,0.0,33823,0
8126,It Felt Like Love,33817,2014,1.0,0.0,33817,0
8127,Closed Curtain,33735,2014,0.8329035126722988,0.1670964873277012,28098,5637
8128,Below Her Mouth,33673,2017,0.0,1.0,0,33673
8129,The Turandot Project,33504,2001,1.0,0.0,33504,0
8130,Making the Boys,33443,2011,1.0,0.0,33443,0
8131,The Winding Stream,33420,2015,1.0,0.0,33420,0
8132,Final Girl,33411,2015,0.0,1.0,0,33411
8133,"Distant Voices, Still Lives 2018 Re-release",33301,2018,0.15717245728356505,0.8428275427164349,5234,28067
8134,Running from Crazy,33300,2013,1.0,0.0,33300,0
8135,Life: A User's Manual,33236,2001,1.0,0.0,33236,0
8136,Daddy Longlegs,33217,2010,0.6552668814161423,0.3447331185838577,21766,11451
8137,Wasted! The Story of Food Waste,33211,2017,1.0,0.0,33211,0
8138,Love & Taxes,33150,2017,1.0,0.0,33150,0
8139,American Teacher,33144,2011,1.0,0.0,33144,0
8140,Super Dark Times,33109,2017,1.0,0.0,33109,0
8141,Dislecksia: The Movie,33066,2013,1.0,0.0,33066,0
8142,Meet Monica Velour,33042,2011,1.0,0.0,33042,0
8143,Ahead of Time: The Extraordinary Journey of Ruth Gruber,33024,2010,1.0,0.0,33024,0
8144,Albatross,32992,2011,0.0,1.0,0,32992
8145,Being Charlie,32964,2016,0.9222181774056547,0.07778182259434535,30400,2564
8146,Spoken Word,32961,2010,1.0,0.0,32961,0
8147,The Intervention,32919,2016,1.0,0.0,32919,0
8148,Smile,32833,2005,1.0,0.0,32833,0
8149,No Home Movie,32757,2016,1.0,0.0,32757,0
8150,L'Age d'Or,32712,2004,1.0,0.0,32712,0
8151,The Nun,32659,2018,0.9260846933463976,0.07391530665360238,30245,2414
8152,Boesman and Lena,32625,2000,1.0,0.0,32625,0
8153,Sollers Point,32608,2018,1.0,0.0,32608,0
8154,The Day I Saw Your Heart 2012 Re-release,32567,2012,0.10888322535081524,0.8911167746491847,3546,29021
8155,Spettacolo,32494,2017,1.0,0.0,32494,0
8156,Boxing Gym,32476,2010,1.0,0.0,32476,0
8157,Rurouni Kenshin Part I: Origins 2016 Re-release,32445,2016,1.0,0.0,32445,0
8158,An Acceptable Loss,32427,2019,1.0,0.0,32427,0
8159,Brotherhood,32416,2010,0.6084032576505429,0.39159674234945707,19722,12694
8160,10E,32413,2019,1.0,0.0,32413,0
8161,Beetle Queen Conquers Tokyo,32308,2010,1.0,0.0,32308,0
8162,Living in Emergency,32208,2010,1.0,0.0,32208,0
8163,The Hero of Color City,32188,2014,1.0,0.0,32188,0
8164,Goodland,32140,2018,1.0,0.0,32140,0
8165,The Weekend,32050,2000,1.0,0.0,32050,0
8166,Shooting the Mafia,32042,2019,0.33958554397353474,0.6604144560264653,10881,21161
8167,Desolation Center,32016,2019,1.0,0.0,32016,0
8168,Last Life in the Universe,32014,2004,1.0,0.0,32014,0
